Point,Corner,ibias,mul_cap,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg1,nf_Mp_stg2,nf_Rz,nf_Mp3,nf_Mp4,Pass/Fail,CMRR_DC,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value,PSRR_DC
4.86e3,nom,14e-6,14,6,39,66,345,62,648,390,24,12,pass,62.55,5.674e-9,6.99e-9,21.35e-6,72.66,214.5e6,3.74e6,216.9e6,1.332e-3,48.87,2,2,2,2,2,2,2,1,2,2,2,2,182.8e6,-50.01
4.861e3,nom,17e-6,6,2,13,22,115,21,216,73,8,4,pass,57.76,6.48e-9,10.16e-9,40.88e-6,66.37,472.6e6,9.335e6,475.9e6,1.617e-3,46.02,2,2,2,2,2,2,2,1,2,2,2,2,478.6e6,-46.08
4.862e3,nom,17e-6,6,2,13,22,115,42,432,146,16,8,pass,57.48,6.703e-9,10.06e-9,34.5e-6,61.73,368.3e6,7.633e6,371.8e6,1.618e-3,46.79,2,2,2,2,2,2,2,1,2,2,2,2,429.7e6,-47.22
4.863e3,nom,17e-6,6,2,13,22,115,62,648,219,24,12,pass,57.19,6.836e-9,10.04e-9,31.39e-6,59.79,310.8e6,6.624e6,311.7e6,1.618e-3,47.01,2,2,2,2,2,2,2,1,2,2,2,2,385.7e6,-47.66
4.865e3,nom,17e-6,6,2,13,22,230,21,432,146,8,4,pass,57.82,6.484e-9,10.16e-9,40.88e-6,74.21,355.4e6,7.75e6,360e6,2.989e-3,46.01,2,2,2,2,2,2,2,1,2,2,2,2,389.9e6,-46.06
4.866e3,nom,17e-6,6,2,13,22,230,31,648,219,12,6,pass,57.25,6.61e-9,10.09e-9,37.16e-6,72.14,306.8e6,6.586e6,308.4e6,2.99e-3,46.54,2,2,2,2,2,2,2,1,2,2,2,2,351.5e6,-46.93
4.868e3,nom,17e-6,6,2,13,22,345,14,432,155,6,3,pass,58.53,6.367e-9,10.26e-9,45.03e-6,79.64,348.1e6,7.889e6,352.7e6,4.36e-3,45.21,2,2,2,2,2,2,2,1,2,2,2,2,347.9e6,-44.89
4.869e3,nom,17e-6,6,2,13,22,345,21,648,219,8,4,pass,57.84,6.489e-9,10.16e-9,40.88e-6,76.89,297.2e6,6.611e6,300.1e6,4.361e-3,46.01,2,2,2,2,2,2,2,1,2,2,2,2,319.9e6,-46.05
4.87e3,nom,17e-6,6,2,13,44,115,42,216,73,8,4,pass,48.65,5.547e-9,9.899e-9,38.63e-6,51.91,599.1e6,15.66e6,603.3e6,1.84e-3,44.39,2,2,2,2,2,2,2,1,2,2,2,2,982.9e6,-44.29
4.871e3,nom,17e-6,6,2,13,44,115,83,432,146,16,8,pass,48.94,5.682e-9,9.787e-9,33.04e-6,47.96,463.9e6,12.96e6,468.8e6,1.841e-3,45.08,2,2,2,2,2,2,2,1,2,2,2,2,928.6e6,-45.43
4.872e3,nom,17e-6,6,2,13,44,115,124,648,219,24,12,pass,49.11,5.761e-9,9.746e-9,30.21e-6,46.15,392.9e6,11.34e6,393.9e6,1.842e-3,45.25,2,2,2,2,2,2,2,1,2,2,2,2,818.4e6,-45.77
4.874e3,nom,17e-6,6,2,13,44,230,42,432,146,8,4,pass,48.67,5.549e-9,9.899e-9,38.63e-6,60.76,485.8e6,13.18e6,488.4e6,3.212e-3,44.38,2,2,2,2,2,2,2,1,2,2,2,2,798.6e6,-44.28
4.875e3,nom,17e-6,6,2,13,44,230,62,648,219,12,6,pass,48.75,5.627e-9,9.828e-9,35.31e-6,61.21,456.5e6,11.26e6,461.5e6,3.212e-3,44.86,2,2,2,2,2,2,2,1,2,2,2,2,719.2e6,-45.09
4.877e3,nom,17e-6,6,2,13,44,345,28,432,155,6,3,pass,48.46,5.471e-9,9.992e-9,42.37e-6,70.23,544.2e6,13.41e6,550e6,4.583e-3,43.64,2,2,2,2,2,2,2,1,2,2,2,2,723e6,-43.16
4.878e3,nom,17e-6,6,2,13,44,345,42,648,219,8,4,pass,48.68,5.551e-9,9.898e-9,38.63e-6,65.15,419.5e6,11.29e6,423.5e6,4.583e-3,44.38,2,2,2,2,2,2,2,1,2,2,2,2,667.3e6,-44.27
4.888e3,nom,17e-6,6,2,26,22,115,21,216,73,8,4,pass,63.39,5.347e-9,7.69e-9,32.32e-6,55.74,580.8e6,10.56e6,585.2e6,1.621e-3,47.21,2,2,2,2,2,2,2,1,2,2,2,2,501.2e6,-47.3
4.889e3,nom,17e-6,6,2,26,22,115,42,432,146,16,8,pass,62.24,5.518e-9,7.588e-9,27.02e-6,52.98,446.9e6,8.611e6,451.5e6,1.622e-3,48.06,2,2,2,2,2,2,2,1,2,2,2,2,446.6e6,-48.54
4.89e3,nom,17e-6,6,2,26,22,115,62,648,219,24,12,pass,61.6,5.621e-9,7.564e-9,24.41e-6,51.81,375e6,7.444e6,378.1e6,1.622e-3,48.33,2,2,2,2,2,2,2,1,2,2,2,2,397.4e6,-49.03
4.892e3,nom,17e-6,6,2,26,22,230,21,432,146,8,4,pass,63.49,5.351e-9,7.69e-9,32.32e-6,67.95,444.9e6,8.815e6,450.2e6,2.993e-3,47.21,2,2,2,2,2,2,2,1,2,2,2,2,413.4e6,-47.28
4.893e3,nom,17e-6,6,2,26,22,230,31,648,219,12,6,pass,62.12,5.447e-9,7.622e-9,29.24e-6,66.23,380.7e6,7.447e6,383.4e6,2.993e-3,47.79,2,2,2,2,2,2,2,1,2,2,2,2,367e6,-48.22
4.895e3,nom,17e-6,6,2,26,22,345,14,432,155,6,3,pass,65.74,5.264e-9,7.79e-9,35.74e-6,70.43,406.4e6,9.036e6,408.2e6,4.364e-3,46.34,2,2,2,2,2,2,2,1,2,2,2,2,384.6e6,-46.03
4.896e3,nom,17e-6,6,2,26,22,345,21,648,219,8,4,pass,63.52,5.355e-9,7.69e-9,32.32e-6,72.3,370.9e6,7.499e6,374.7e6,4.365e-3,47.2,2,2,2,2,2,2,2,1,2,2,2,2,347.1e6,-47.28
4.897e3,nom,17e-6,6,2,26,44,115,42,216,73,8,4,pass,58.24,4.23e-9,6.966e-9,28.89e-6,41.58,735.6e6,18.35e6,742.8e6,1.856e-3,46,2,2,2,2,2,2,2,1,2,2,2,2,1.106e9,-46.1
4.898e3,nom,17e-6,6,2,26,44,115,83,432,146,16,8,pass,57.57,4.327e-9,6.85e-9,24.46e-6,39.14,567e6,15.06e6,574.1e6,1.856e-3,46.78,2,2,2,2,2,2,2,1,2,2,2,2,977.1e6,-47.32
4.899e3,nom,17e-6,6,2,26,44,115,124,648,219,24,12,pass,57.45,4.384e-9,6.806e-9,22.19e-6,37.89,478.9e6,13.08e6,482.6e6,1.857e-3,47,2,2,2,2,2,2,2,1,2,2,2,2,848.7e6,-47.69
4.901e3,nom,17e-6,6,2,26,44,230,42,432,146,8,4,pass,58.3,4.232e-9,6.965e-9,28.89e-6,51.87,693.9e6,15.39e6,700.8e6,3.227e-3,46,2,2,2,2,2,2,2,1,2,2,2,2,844e6,-46.08
4.902e3,nom,17e-6,6,2,26,44,230,62,648,219,12,6,pass,57.6,4.287e-9,6.893e-9,26.26e-6,51.35,584.3e6,13.09e6,589.8e6,3.228e-3,46.53,2,2,2,2,2,2,2,1,2,2,2,2,755.9e6,-46.95
4.904e3,nom,17e-6,6,2,26,44,345,28,432,155,6,3,pass,59.27,4.178e-9,7.059e-9,31.82e-6,59.49,722.3e6,15.72e6,729e6,4.598e-3,45.19,2,2,2,2,2,2,2,1,2,2,2,2,790.1e6,-44.9
4.905e3,nom,17e-6,6,2,26,44,345,42,648,219,8,4,pass,58.32,4.233e-9,6.965e-9,28.89e-6,60.12,589e6,13.18e6,594.4e6,4.599e-3,46,2,2,2,2,2,2,2,1,2,2,2,2,710.5e6,-46.07
4.906e3,nom,17e-6,6,2,26,66,115,62,216,73,8,4,pass,53.23,3.792e-9,6.817e-9,27.86e-6,33.86,858.9e6,24.7e6,869.3e6,2.083e-3,45.11,2,2,2,2,2,2,2,1,2,2,2,2,2.224e9,-45.24
4.907e3,nom,17e-6,6,2,26,66,115,124,432,146,16,8,pass,53.34,3.854e-9,6.697e-9,23.66e-6,27.57,727.4e6,20.42e6,736.2e6,2.084e-3,45.84,2,2,2,2,2,2,2,1,2,2,2,2,1.65e9,-46.33
4.908e3,nom,17e-6,6,2,26,66,115,186,648,219,24,12,pass,53.42,3.89e-9,6.647e-9,21.55e-6,27.58,607.4e6,17.89e6,611.4e6,2.085e-3,46.03,2,2,2,2,2,2,2,1,2,2,2,2,1.375e9,-46.66
4.91e3,nom,17e-6,6,2,26,66,230,62,432,146,8,4,pass,53.26,3.792e-9,6.816e-9,27.86e-6,45.14,742.5e6,21.09e6,749.7e6,3.455e-3,45.11,2,2,2,2,2,2,2,1,2,2,2,2,1.354e9,-45.22
4.911e3,nom,17e-6,6,2,26,66,230,93,648,219,12,6,pass,53.31,3.83e-9,6.741e-9,25.31e-6,42.42,704.9e6,17.99e6,712.8e6,3.456e-3,45.61,2,2,2,2,2,2,2,1,2,2,2,2,1.177e9,-45.96
4.913e3,nom,17e-6,6,2,26,66,345,42,432,155,6,3,pass,53.86,3.758e-9,6.901e-9,30.49e-6,52.18,776.2e6,21.64e6,779.2e6,4.826e-3,44.33,2,2,2,2,2,2,2,1,2,2,2,2,1.23e9,-43.98
4.914e3,nom,17e-6,6,2,26,66,345,62,648,219,8,4,pass,53.28,3.794e-9,6.816e-9,27.85e-6,51.43,656.3e6,18.14e6,661.4e6,4.827e-3,45.11,2,2,2,2,2,2,2,1,2,2,2,2,1.085e9,-45.22
4.915e3,nom,17e-6,6,2,39,22,115,21,216,73,8,4,pass,65.93,4.887e-9,6.72e-9,28.81e-6,50.03,628.2e6,11.26e6,628.5e6,1.623e-3,47.75,2,2,2,2,2,2,2,1,2,2,2,2,506.2e6,-47.84
4.916e3,nom,17e-6,6,2,39,22,115,42,432,146,16,8,pass,64.19,5.037e-9,6.618e-9,23.98e-6,48.17,484e6,9.143e6,486.4e6,1.623e-3,48.65,2,2,2,2,2,2,2,1,2,2,2,2,452e6,-49.13
4.917e3,nom,17e-6,6,2,39,22,115,62,648,219,24,12,pass,63.35,5.127e-9,6.594e-9,21.58e-6,47.65,369.5e6,7.864e6,373.4e6,1.624e-3,48.93,2,2,2,2,2,2,2,1,2,2,2,2,399e6,-49.65
4.919e3,nom,17e-6,6,2,39,22,230,21,432,146,8,4,pass,66.05,4.891e-9,6.719e-9,28.81e-6,61.27,448.2e6,9.385e6,453.7e6,2.995e-3,47.75,2,2,2,2,2,2,2,1,2,2,2,2,416.4e6,-47.82
4.92e3,nom,17e-6,6,2,39,22,230,31,648,219,12,6,pass,64.14,4.975e-9,6.653e-9,26e-6,59.82,387.9e6,7.888e6,389.7e6,2.995e-3,48.35,2,2,2,2,2,2,2,1,2,2,2,2,370.8e6,-48.79
4.922e3,nom,17e-6,6,2,39,22,345,14,432,155,6,3,pass,69.6,4.815e-9,6.817e-9,31.91e-6,70.76,492.6e6,9.62e6,494.1e6,4.366e-3,46.85,2,2,2,2,2,2,2,1,2,2,2,2,391.8e6,-46.51
4.923e3,nom,17e-6,6,2,39,22,345,21,648,219,8,4,pass,66.1,4.894e-9,6.72e-9,28.81e-6,69.22,411.2e6,7.954e6,413.9e6,4.367e-3,47.74,2,2,2,2,2,2,2,1,2,2,2,2,352.3e6,-47.81
4.924e3,nom,17e-6,6,2,39,44,115,42,216,73,8,4,pass,61.92,3.718e-9,5.829e-9,25.01e-6,31.12,884.3e6,19.65e6,895.3e6,1.86e-3,46.75,2,2,2,2,2,2,2,1,2,2,2,2,1.136e9,-46.88
4.925e3,nom,17e-6,6,2,39,44,115,83,432,146,16,8,pass,60.72,3.801e-9,5.716e-9,21.07e-6,30.66,680.9e6,16.1e6,689e6,1.861e-3,47.58,2,2,2,2,2,2,2,1,2,2,2,2,979.7e6,-48.14
4.926e3,nom,17e-6,6,2,39,44,115,124,648,219,24,12,pass,60.42,3.85e-9,5.671e-9,19.03e-6,30.71,570.1e6,14.04e6,577.2e6,1.862e-3,47.82,2,2,2,2,2,2,2,1,2,2,2,2,855e6,-48.54
4.928e3,nom,17e-6,6,2,39,44,230,42,432,146,8,4,pass,62.02,3.72e-9,5.83e-9,25.02e-6,46.02,766.6e6,16.61e6,770.4e6,3.232e-3,46.74,2,2,2,2,2,2,2,1,2,2,2,2,861.5e6,-46.85
4.929e3,nom,17e-6,6,2,39,44,230,62,648,219,12,6,pass,60.91,3.767e-9,5.758e-9,22.68e-6,46,646.5e6,14.12e6,649.4e6,3.233e-3,47.31,2,2,2,2,2,2,2,1,2,2,2,2,763.6e6,-47.76
4.931e3,nom,17e-6,6,2,39,44,345,28,432,155,6,3,pass,64.3,3.675e-9,5.922e-9,27.62e-6,53.31,808.6e6,17.08e6,810.9e6,4.603e-3,45.9,2,2,2,2,2,2,2,1,2,2,2,2,803.4e6,-45.63
4.932e3,nom,17e-6,6,2,39,44,345,42,648,219,8,4,pass,62.07,3.722e-9,5.83e-9,25.02e-6,55.02,660.8e6,14.26e6,665.8e6,4.604e-3,46.74,2,2,2,2,2,2,2,1,2,2,2,2,722.2e6,-46.84
4.933e3,nom,17e-6,6,2,39,66,115,62,216,73,8,4,pass,58.35,3.242e-9,5.566e-9,23.67e-6,28.78,933.4e6,26.92e6,943.4e6,2.094e-3,46.01,2,2,2,2,2,2,2,1,2,2,2,2,2.234e9,-46.21
4.934e3,nom,17e-6,6,2,39,66,115,124,432,146,16,8,pass,57.87,3.293e-9,5.447e-9,19.99e-6,22.67,788.1e6,22.21e6,789.4e6,2.095e-3,46.78,2,2,2,2,2,2,2,1,2,2,2,2,1.665e9,-47.35
4.935e3,nom,17e-6,6,2,39,66,115,186,648,219,24,12,pass,57.77,3.323e-9,5.397e-9,18.11e-6,22.84,660.1e6,19.29e6,666.8e6,2.095e-3,47,2,2,2,2,2,2,2,1,2,2,2,2,1.39e9,-47.7
4.937e3,nom,17e-6,6,2,39,66,230,62,432,146,8,4,pass,58.41,3.242e-9,5.565e-9,23.67e-6,36.28,926.6e6,22.97e6,935.5e6,3.466e-3,46,2,2,2,2,2,2,2,1,2,2,2,2,1.381e9,-46.19
4.938e3,nom,17e-6,6,2,39,66,230,93,648,219,12,6,pass,58.04,3.273e-9,5.49e-9,21.44e-6,36.66,780.8e6,19.48e6,783e6,3.466e-3,46.53,2,2,2,2,2,2,2,1,2,2,2,2,1.192e9,-46.96
4.94e3,nom,17e-6,6,2,39,66,345,42,432,155,6,3,pass,60.2,3.214e-9,5.65e-9,25.97e-6,42.72,999e6,23.6e6,999.2e6,4.837e-3,45.19,2,2,2,2,2,2,2,1,2,2,2,2,1.256e9,-44.91
4.941e3,nom,17e-6,6,2,39,66,345,62,648,219,8,4,pass,58.44,3.243e-9,5.565e-9,23.67e-6,45.69,822.7e6,19.67e6,827.8e6,4.838e-3,46,2,2,2,2,2,2,2,1,2,2,2,2,1.103e9,-46.19
4.942e3,nom,17e-6,6,4,13,22,115,21,216,73,16,8,pass,62.23,8.397e-9,11.16e-9,38.2e-6,68.03,286e6,5.092e6,289e6,809.3e-6,47.87,2,2,2,2,2,2,2,1,2,2,2,2,252.5e6,-48.54
4.943e3,nom,17e-6,6,4,13,22,115,42,432,146,32,16,pass,61.81,8.746e-9,11.21e-9,31.87e-6,62.3,225.5e6,4.305e6,228.1e6,809.7e-6,48.24,2,2,2,2,2,2,2,1,2,2,2,2,223.8e6,-49.12
4.944e3,nom,17e-6,6,4,13,22,115,62,648,214,46,23,pass,61.38,8.949e-9,11.27e-9,28.82e-6,57.96,177.9e6,3.774e6,180.1e6,809.9e-6,48.31,2,2,2,2,2,2,2,1,2,2,2,2,199.9e6,-49.35
4.945e3,nom,17e-6,6,4,13,22,230,11,216,73,8,4,pass,65.64,8.107e-9,11.23e-9,45.18e-6,79.4,266.5e6,5.328e6,269.4e6,1.487e-3,47,2,2,2,2,2,2,2,1,2,2,2,2,232.3e6,-46.98
4.946e3,nom,17e-6,6,4,13,22,230,21,432,146,16,8,pass,62.29,8.407e-9,11.16e-9,38.19e-6,74.19,221.1e6,4.318e6,224e6,1.487e-3,47.87,2,2,2,2,2,2,2,1,2,2,2,2,208.5e6,-48.52
4.947e3,nom,17e-6,6,4,13,22,230,31,648,219,24,12,pass,61.66,8.606e-9,11.18e-9,34.49e-6,72.01,191.1e6,3.727e6,192.5e6,1.488e-3,48.14,2,2,2,2,2,2,2,1,2,2,2,2,186.1e6,-49.01
4.948e3,nom,17e-6,6,4,13,22,345,7,216,78,6,3,pass,65.37,7.932e-9,11.35e-9,50.56e-6,84.3,260.8e6,5.519e6,262.9e6,2.164e-3,46.15,2,2,2,2,2,2,2,1,2,2,2,2,210.2e6,-46.07
4.949e3,nom,17e-6,6,4,13,22,345,14,432,155,12,6,pass,62.8,8.219e-9,11.19e-9,42.45e-6,79.4,218.8e6,4.35e6,221.6e6,2.165e-3,47.44,2,2,2,2,2,2,2,1,2,2,2,2,195.7e6,-47.9
4.95e3,nom,17e-6,6,4,13,22,345,21,648,219,16,8,pass,62.31,8.416e-9,11.16e-9,38.19e-6,76.66,187.3e6,3.716e6,189.1e6,2.165e-3,47.87,2,2,2,2,2,2,2,1,2,2,2,2,175.3e6,-48.52
4.951e3,nom,17e-6,6,4,13,44,115,42,216,73,16,8,pass,59.41,6.728e-9,10.07e-9,34.43e-6,48.9,442e6,8.98e6,446.1e6,924.2e-6,46.59,2,2,2,2,2,2,2,1,2,2,2,2,512e6,-47.27
4.952e3,nom,17e-6,6,4,13,44,115,83,432,146,32,16,pass,58.92,6.959e-9,10.05e-9,29.21e-6,46.76,305.8e6,7.604e6,307.5e6,924.7e-6,46.9,2,2,2,2,2,2,2,1,2,2,2,2,464.5e6,-47.84
4.953e3,nom,17e-6,6,4,13,44,115,124,648,214,46,23,pass,58.75,7.091e-9,10.07e-9,26.61e-6,44.88,256.8e6,6.706e6,258.1e6,924.9e-6,46.93,2,2,2,2,2,2,2,1,2,2,2,2,417.5e6,-47.97
4.954e3,nom,17e-6,6,4,13,44,230,21,216,73,8,4,pass,60.22,6.506e-9,10.16e-9,40.8e-6,66.72,452.3e6,9.326e6,456.8e6,1.601e-3,45.81,2,2,2,2,2,2,2,1,2,2,2,2,469.2e6,-46.12
4.955e3,nom,17e-6,6,4,13,44,230,42,432,146,16,8,pass,59.46,6.732e-9,10.07e-9,34.43e-6,61.85,356.4e6,7.627e6,360.3e6,1.602e-3,46.59,2,2,2,2,2,2,2,1,2,2,2,2,432.6e6,-47.26
4.956e3,nom,17e-6,6,4,13,44,230,62,648,219,24,12,pass,58.97,6.867e-9,10.05e-9,31.32e-6,59.91,301.8e6,6.617e6,303.9e6,1.602e-3,46.82,2,2,2,2,2,2,2,1,2,2,2,2,385.9e6,-47.7
4.957e3,nom,17e-6,6,4,13,44,345,14,216,78,6,3,pass,61.57,6.389e-9,10.26e-9,44.96e-6,71.54,409.8e6,9.621e6,412.1e6,2.279e-3,45.01,2,2,2,2,2,2,2,1,2,2,2,2,428.9e6,-44.96
4.958e3,nom,17e-6,6,4,13,44,345,28,432,155,12,6,pass,59.82,6.601e-9,10.11e-9,38.03e-6,66.39,332.3e6,7.657e6,335.3e6,2.28e-3,46.21,2,2,2,2,2,2,2,1,2,2,2,2,407.2e6,-46.69
4.959e3,nom,17e-6,6,4,13,44,345,42,648,219,16,8,pass,59.48,6.737e-9,10.07e-9,34.43e-6,67.36,301.4e6,6.575e6,303.7e6,2.28e-3,46.59,2,2,2,2,2,2,2,1,2,2,2,2,363.9e6,-47.25
4.96e3,nom,17e-6,6,4,13,66,115,62,216,73,16,8,pass,56.64,6.05e-9,9.815e-9,33.4e-6,43.08,473.4e6,12.2e6,477.2e6,1.037e-3,45.65,2,2,2,2,2,2,2,1,2,2,2,2,822.4e6,-46.4
4.961e3,nom,17e-6,6,4,13,66,115,124,432,146,32,16,pass,56.51,6.223e-9,9.77e-9,28.5e-6,39.27,362.2e6,10.41e6,366.6e6,1.038e-3,45.92,2,2,2,2,2,2,2,1,2,2,2,2,758.4e6,-46.86
4.962e3,nom,17e-6,6,4,13,66,115,186,648,214,46,23,pass,56.44,6.319e-9,9.764e-9,26.1e-6,37.72,302.8e6,9.219e6,305e6,1.038e-3,45.93,2,2,2,2,2,2,2,1,2,2,2,2,659.3e6,-46.95
4.963e3,nom,17e-6,6,4,13,66,230,31,216,73,8,4,pass,57.04,5.878e-9,9.923e-9,39.33e-6,56.46,576.8e6,12.68e6,581.5e6,1.714e-3,44.92,2,2,2,2,2,2,2,1,2,2,2,2,697.9e6,-45.31
4.964e3,nom,17e-6,6,4,13,66,230,62,432,146,16,8,pass,56.68,6.053e-9,9.815e-9,33.4e-6,52.9,401.3e6,10.48e6,402.1e6,1.715e-3,45.65,2,2,2,2,2,2,2,1,2,2,2,2,661.1e6,-46.38
4.965e3,nom,17e-6,6,4,13,66,230,93,648,219,24,12,pass,56.59,6.156e-9,9.782e-9,30.41e-6,51.58,373.8e6,9.131e6,377e6,1.715e-3,45.85,2,2,2,2,2,2,2,1,2,2,2,2,593.2e6,-46.71
4.966e3,nom,17e-6,6,4,13,66,345,21,216,78,6,3,pass,58.39,5.787e-9,10.01e-9,43.06e-6,63.72,607.8e6,13.13e6,610.4e6,2.392e-3,44.15,2,2,2,2,2,2,2,1,2,2,2,2,638.5e6,-44.09
4.967e3,nom,17e-6,6,4,13,66,345,42,432,155,12,6,pass,57.21,5.955e-9,9.866e-9,36.62e-6,61,468.1e6,10.52e6,472e6,2.393e-3,45.29,2,2,2,2,2,2,2,1,2,2,2,2,620.1e6,-45.75
4.968e3,nom,17e-6,6,4,13,66,345,62,648,219,16,8,pass,56.69,6.056e-9,9.815e-9,33.4e-6,58.1,352.7e6,9.073e6,357.1e6,2.393e-3,45.65,2,2,2,2,2,2,2,1,2,2,2,2,552.2e6,-46.38
4.969e3,nom,17e-6,6,4,26,22,115,21,216,73,16,8,pass,64.12,7.325e-9,9.061e-9,31.41e-6,60.15,338.8e6,5.651e6,341.5e6,810.6e-6,48.81,2,2,2,2,2,2,2,1,2,2,2,2,259.6e6,-49.48
4.97e3,nom,17e-6,6,4,26,22,115,42,432,146,32,16,pass,63.77,7.605e-9,9.091e-9,25.92e-6,54.71,241.5e6,4.734e6,243e6,811e-6,49.24,2,2,2,2,2,2,2,1,2,2,2,2,227.3e6,-50.14
4.971e3,nom,17e-6,6,4,26,22,115,62,648,214,46,23,pass,63.24,7.768e-9,9.141e-9,23.24e-6,52.68,204.8e6,4.139e6,205.9e6,811.2e-6,49.34,2,2,2,2,2,2,2,1,2,2,2,2,203.1e6,-50.4
4.972e3,nom,17e-6,6,4,26,22,230,11,216,73,8,4,pass,69,7.095e-9,9.131e-9,37.42e-6,74.5,322.7e6,5.923e6,324e6,1.488e-3,47.86,2,2,2,2,2,2,2,1,2,2,2,2,244.9e6,-47.79
4.973e3,nom,17e-6,6,4,26,22,230,21,432,146,16,8,pass,64.21,7.333e-9,9.061e-9,31.41e-6,69.47,263.6e6,4.768e6,265.9e6,1.489e-3,48.81,2,2,2,2,2,2,2,1,2,2,2,2,215.6e6,-49.47
4.974e3,nom,17e-6,6,4,26,22,230,31,648,219,24,12,pass,63.62,7.493e-9,9.068e-9,28.2e-6,67.42,226.5e6,4.1e6,229.2e6,1.489e-3,49.11,2,2,2,2,2,2,2,1,2,2,2,2,190.1e6,-50
4.975e3,nom,17e-6,6,4,26,22,345,7,216,78,6,3,pass,69.29,6.959e-9,9.246e-9,42.01e-6,80.4,318.3e6,6.138e6,318.8e6,2.166e-3,46.96,2,2,2,2,2,2,2,1,2,2,2,2,229.4e6,-46.81
4.976e3,nom,17e-6,6,4,26,22,345,14,432,155,12,6,pass,65.11,7.184e-9,9.092e-9,35.08e-6,75.57,263e6,4.813e6,265.3e6,2.166e-3,48.34,2,2,2,2,2,2,2,1,2,2,2,2,206.1e6,-48.79
4.977e3,nom,17e-6,6,4,26,22,345,21,648,219,16,8,pass,64.24,7.341e-9,9.061e-9,31.41e-6,73.02,222.9e6,4.098e6,225.8e6,2.167e-3,48.81,2,2,2,2,2,2,2,1,2,2,2,2,183.2e6,-49.46
4.978e3,nom,17e-6,6,4,26,44,115,42,216,73,16,8,pass,62.45,5.549e-9,7.608e-9,27e-6,39.4,512.3e6,10.02e6,514.5e6,927.7e-6,47.86,2,2,2,2,2,2,2,1,2,2,2,2,532.4e6,-48.56
4.979e3,nom,17e-6,6,4,26,44,115,83,432,146,32,16,pass,61.72,5.728e-9,7.582e-9,22.6e-6,39.59,355.5e6,8.507e6,360e6,928.1e-6,48.23,2,2,2,2,2,2,2,1,2,2,2,2,478.5e6,-49.21
4.98e3,nom,17e-6,6,4,26,44,115,124,648,214,46,23,pass,61.49,5.831e-9,7.589e-9,20.38e-6,38.18,298e6,7.477e6,300.8e6,928.3e-6,48.3,2,2,2,2,2,2,2,1,2,2,2,2,426.5e6,-49.37
4.981e3,nom,17e-6,6,4,26,44,230,21,216,73,8,4,pass,63.83,5.379e-9,7.708e-9,32.29e-6,56.68,555.6e6,10.53e6,560.5e6,1.605e-3,47,2,2,2,2,2,2,2,1,2,2,2,2,495.8e6,-47.31
4.982e3,nom,17e-6,6,4,26,44,230,42,432,146,16,8,pass,62.52,5.553e-9,7.608e-9,26.99e-6,53.44,431.6e6,8.586e6,435.9e6,1.606e-3,47.86,2,2,2,2,2,2,2,1,2,2,2,2,443.4e6,-48.55
4.983e3,nom,17e-6,6,4,26,44,230,62,648,219,24,12,pass,61.82,5.657e-9,7.586e-9,24.38e-6,51.34,333.1e6,7.429e6,336.3e6,1.606e-3,48.13,2,2,2,2,2,2,2,1,2,2,2,2,395.6e6,-49.04
4.984e3,nom,17e-6,6,4,26,44,345,14,216,78,6,3,pass,66.27,5.291e-9,7.807e-9,35.72e-6,63.98,581.7e6,10.94e6,586.2e6,2.283e-3,46.14,2,2,2,2,2,2,2,1,2,2,2,2,465.9e6,-46.07
4.985e3,nom,17e-6,6,4,26,44,345,28,432,155,12,6,pass,63.12,5.451e-9,7.656e-9,30e-6,61.38,451.3e6,8.65e6,455.9e6,2.283e-3,47.43,2,2,2,2,2,2,2,1,2,2,2,2,423e6,-47.92
4.986e3,nom,17e-6,6,4,26,44,345,42,648,219,16,8,pass,62.54,5.557e-9,7.608e-9,26.99e-6,60.66,369.4e6,7.403e6,373.1e6,2.284e-3,47.86,2,2,2,2,2,2,2,1,2,2,2,2,377.7e6,-48.54
4.987e3,nom,17e-6,6,4,26,66,115,62,216,73,16,8,pass,60.68,4.783e-9,7.092e-9,25.33e-6,29.85,607.5e6,13.88e6,611.3e6,1.043e-3,47.17,2,2,2,2,2,2,2,1,2,2,2,2,883.6e6,-47.96
4.988e3,nom,17e-6,6,4,26,66,115,124,432,146,32,16,pass,60.33,4.914e-9,7.04e-9,21.31e-6,28.12,461.2e6,11.78e6,466.6e6,1.044e-3,47.5,2,2,2,2,2,2,2,1,2,2,2,2,782.2e6,-48.49
4.989e3,nom,17e-6,6,4,26,66,115,186,648,214,46,23,pass,60.19,4.985e-9,7.028e-9,19.31e-6,28.26,381.6e6,10.37e6,384.4e6,1.044e-3,47.55,2,2,2,2,2,2,2,1,2,2,2,2,677.1e6,-48.62
