Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
113,nom,200e-9,2.8e-6,400e-9,2,11,22.4,140,360,pass,7.996e-9,11.6e-9,24.45e-6,57.2,154.3e6,2.461e6,155e6,1.063e-3,50.11,2,2,2,2,2,2,2,1,2,2,2,2,148.7e6
114,nom,200e-9,2.8e-6,450e-9,2,11,22.4,140,404,pass,8.096e-9,11.62e-9,23.15e-6,51.99,141.1e6,2.249e6,142.8e6,1.063e-3,50.42,2,2,2,2,2,2,2,1,2,2,2,2,134.7e6
115,nom,200e-9,2.9e-6,200e-9,2,11,23.2,145,180,pass,7.37e-9,11.77e-9,40.58e-6,79.63,200.6e6,3.816e6,200.9e6,1.098e-3,48.17,2,2,2,2,2,2,2,1,2,2,2,2,177.6e6
116,nom,200e-9,2.9e-6,250e-9,2,11,23.2,145,225,pass,7.508e-9,11.59e-9,33.5e-6,73.71,190.2e6,3.437e6,191.8e6,1.098e-3,48.82,2,2,2,2,2,2,2,1,2,2,2,2,172.5e6
117,nom,200e-9,2.9e-6,300e-9,2,11,23.2,145,270,pass,7.647e-9,11.54e-9,29.14e-6,68.53,180.7e6,3.09e6,182.9e6,1.098e-3,49.31,2,2,2,2,2,2,2,1,2,2,2,2,170.7e6
118,nom,200e-9,2.9e-6,350e-9,2,11,23.2,145,315,pass,7.776e-9,11.53e-9,26.33e-6,62.76,169.4e6,2.806e6,171.2e6,1.098e-3,49.71,2,2,2,2,2,2,2,1,2,2,2,2,163.3e6
119,nom,200e-9,2.9e-6,400e-9,2,11,23.2,145,360,pass,7.883e-9,11.54e-9,24.5e-6,57.13,156.8e6,2.528e6,157.1e6,1.098e-3,50.06,2,2,2,2,2,2,2,1,2,2,2,2,154.5e6
120,nom,200e-9,2.9e-6,450e-9,2,11,23.2,145,404,pass,7.978e-9,11.56e-9,23.2e-6,51.61,145.3e6,2.313e6,146.9e6,1.098e-3,50.37,2,2,2,2,2,2,2,1,2,2,2,2,146.8e6
121,nom,200e-9,3e-6,200e-9,3,11,24,150,180,near,8.529e-9,12.38e-9,40.1e-6,79.03,151.2e6,2.767e6,152.4e6,757.1e-6,48.84,3,3,2,2,2,2,2,1,2,2,2,2,124.2e6
122,nom,200e-9,3e-6,250e-9,3,11,24,150,225,near,8.724e-9,12.27e-9,33.02e-6,74.09,144.3e6,2.485e6,146e6,757.1e-6,49.46,3,3,2,2,2,2,2,1,2,2,2,2,120e6
123,nom,200e-9,3e-6,300e-9,3,11,24,150,270,near,8.916e-9,12.25e-9,28.67e-6,69.13,137.2e6,2.263e6,138.9e6,757.1e-6,49.93,3,3,2,2,2,2,2,1,2,2,2,2,115.6e6
124,nom,200e-9,3e-6,350e-9,3,11,24,150,315,near,9.097e-9,12.28e-9,25.86e-6,63.51,128.9e6,2.048e6,129.5e6,757.1e-6,50.31,3,3,2,2,2,2,2,1,2,2,2,2,107.6e6
125,nom,200e-9,3e-6,400e-9,3,11,24,150,360,near,9.252e-9,12.32e-9,24.02e-6,57.94,119.6e6,1.865e6,120.6e6,757.1e-6,50.65,3,3,2,2,2,2,2,1,2,2,2,2,106.3e6
126,nom,200e-9,3e-6,450e-9,3,11,24,150,404,near,9.388e-9,12.37e-9,22.73e-6,52.59,110.8e6,1.698e6,112.1e6,757.1e-6,50.95,3,3,2,2,2,2,2,1,2,2,2,2,101.7e6
127,nom,225e-9,1e-6,200e-9,1,12,8,50,180,pass,8.21e-9,11.81e-9,39.64e-6,81.08,160.1e6,2.959e6,160.6e6,845.3e-6,48.69,2,2,2,2,2,2,2,1,2,2,2,2,132.6e6
128,nom,225e-9,1e-6,250e-9,1,12,8,50,225,pass,8.399e-9,11.67e-9,32.42e-6,76.24,152.9e6,2.667e6,153.9e6,845.4e-6,49.31,2,2,2,2,2,2,2,1,2,2,2,2,129.9e6
129,nom,225e-9,1e-6,300e-9,1,12,8,50,270,pass,8.593e-9,11.65e-9,27.96e-6,71.41,146e6,2.413e6,147.7e6,845.4e-6,49.77,2,2,2,2,2,2,2,1,2,2,2,2,122.9e6
130,nom,225e-9,1e-6,350e-9,1,12,8,50,315,pass,8.789e-9,11.67e-9,25.06e-6,65.71,137.5e6,2.196e6,139.2e6,845.4e-6,50.15,2,2,2,2,2,2,2,1,2,2,2,2,116.8e6
131,nom,225e-9,1e-6,400e-9,1,12,8,50,360,pass,8.977e-9,11.7e-9,23.15e-6,60.01,127.7e6,1.983e6,128e6,845.4e-6,50.48,2,2,2,2,2,2,2,1,2,2,2,2,106.5e6
132,nom,225e-9,1e-6,450e-9,1,12,8,50,404,pass,9.171e-9,11.74e-9,21.79e-6,54.44,118.3e6,1.816e6,119.3e6,845.4e-6,50.78,2,2,2,2,2,2,2,1,2,2,2,2,101.6e6
133,nom,225e-9,1.1e-6,200e-9,1,12,8.8,55,180,pass,7.896e-9,11.62e-9,39.75e-6,81.58,173.1e6,3.191e6,175.3e6,921e-6,48.56,2,2,2,2,2,2,2,1,2,2,2,2,144e6
134,nom,225e-9,1.1e-6,250e-9,1,12,8.8,55,225,pass,8.069e-9,11.47e-9,32.53e-6,76.59,165.6e6,2.888e6,167.1e6,921e-6,49.19,2,2,2,2,2,2,2,1,2,2,2,2,139.9e6
135,nom,225e-9,1.1e-6,300e-9,1,12,8.8,55,270,pass,8.247e-9,11.44e-9,28.07e-6,70.91,156.4e6,2.609e6,156.8e6,921e-6,49.65,2,2,2,2,2,2,2,1,2,2,2,2,135.3e6
136,nom,225e-9,1.1e-6,350e-9,1,12,8.8,55,315,pass,8.425e-9,11.45e-9,25.16e-6,65.24,148e6,2.369e6,149.4e6,921e-6,50.04,2,2,2,2,2,2,2,1,2,2,2,2,128.4e6
137,nom,225e-9,1.1e-6,400e-9,1,12,8.8,55,360,pass,8.593e-9,11.47e-9,23.26e-6,59.38,137.7e6,2.15e6,139.3e6,921e-6,50.38,2,2,2,2,2,2,2,1,2,2,2,2,123.3e6
138,nom,225e-9,1.1e-6,450e-9,1,12,8.8,55,404,pass,8.764e-9,11.51e-9,21.9e-6,53.96,126.5e6,1.951e6,126.6e6,921e-6,50.67,2,2,2,2,2,2,2,1,2,2,2,2,111.7e6
139,nom,225e-9,1.2e-6,200e-9,1,12,9.6,60,180,pass,7.629e-9,11.48e-9,39.85e-6,82.15,185.8e6,3.445e6,187.8e6,996e-6,48.43,2,2,2,2,2,2,2,1,2,2,2,2,157.6e6
140,nom,225e-9,1.2e-6,250e-9,1,12,9.6,60,225,pass,7.789e-9,11.31e-9,32.64e-6,75.7,175.2e6,3.093e6,177.5e6,995.9e-6,49.07,2,2,2,2,2,2,2,1,2,2,2,2,156.4e6
141,nom,225e-9,1.2e-6,300e-9,1,12,9.6,60,270,pass,7.953e-9,11.27e-9,28.17e-6,70.35,165.9e6,2.807e6,167.4e6,995.9e-6,49.54,2,2,2,2,2,2,2,1,2,2,2,2,147.1e6
142,nom,225e-9,1.2e-6,350e-9,1,12,9.6,60,315,pass,8.116e-9,11.27e-9,25.27e-6,64.81,157.4e6,2.528e6,157.6e6,995.9e-6,49.93,2,2,2,2,2,2,2,1,2,2,2,2,140.1e6
143,nom,225e-9,1.2e-6,400e-9,1,12,9.6,60,360,pass,8.266e-9,11.29e-9,23.36e-6,58.85,147e6,2.304e6,148.5e6,995.9e-6,50.27,2,2,2,2,2,2,2,1,2,2,2,2,133.7e6
144,nom,225e-9,1.2e-6,450e-9,1,12,9.6,60,404,pass,8.418e-9,11.32e-9,22e-6,53.26,135.2e6,2.093e6,136.5e6,995.9e-6,50.57,2,2,2,2,2,2,2,1,2,2,2,2,122e6
145,nom,225e-9,1.3e-6,200e-9,1,12,10.4,65,180,pass,7.451e-9,11.38e-9,39.94e-6,80.55,191.7e6,3.633e6,193.1e6,1.068e-3,48.33,2,2,2,2,2,2,2,1,2,2,2,2,167.3e6
146,nom,225e-9,1.3e-6,250e-9,1,12,10.4,65,225,pass,7.601e-9,11.21e-9,32.73e-6,76.13,184.3e6,3.251e6,186.5e6,1.068e-3,48.97,2,2,2,2,2,2,2,1,2,2,2,2,164.1e6
147,nom,225e-9,1.3e-6,300e-9,1,12,10.4,65,270,pass,7.756e-9,11.16e-9,28.25e-6,70.64,175e6,2.945e6,177.3e6,1.068e-3,49.44,2,2,2,2,2,2,2,1,2,2,2,2,153.6e6
148,nom,225e-9,1.3e-6,350e-9,1,12,10.4,65,315,pass,7.908e-9,11.15e-9,25.34e-6,64.69,163.8e6,2.665e6,164.9e6,1.068e-3,49.83,2,2,2,2,2,2,2,1,2,2,2,2,150.5e6
149,nom,225e-9,1.3e-6,400e-9,1,12,10.4,65,360,pass,8.046e-9,11.17e-9,23.43e-6,58.78,153.5e6,2.412e6,154.3e6,1.068e-3,50.18,2,2,2,2,2,2,2,1,2,2,2,2,141.7e6
150,nom,225e-9,1.3e-6,450e-9,1,12,10.4,65,404,pass,8.182e-9,11.2e-9,22.08e-6,53.57,139.9e6,2.2e6,141.5e6,1.068e-3,50.49,2,2,2,2,2,2,2,1,2,2,2,2,134.4e6
151,nom,225e-9,1.4e-6,200e-9,1,12,11.2,70,180,pass,7.243e-9,11.28e-9,40.05e-6,80.92,203e6,3.851e6,203.9e6,1.141e-3,48.2,2,2,2,2,2,2,2,1,2,2,2,2,181.5e6
152,nom,225e-9,1.4e-6,250e-9,1,12,11.2,70,225,pass,7.383e-9,11.09e-9,32.83e-6,76.43,196e6,3.464e6,196.6e6,1.142e-3,48.85,2,2,2,2,2,2,2,1,2,2,2,2,176.6e6
153,nom,225e-9,1.4e-6,300e-9,1,12,11.2,70,270,pass,7.527e-9,11.03e-9,28.35e-6,69.98,182.9e6,3.117e6,185e6,1.142e-3,49.33,2,2,2,2,2,2,2,1,2,2,2,2,164.4e6
154,nom,225e-9,1.4e-6,350e-9,1,12,11.2,70,315,pass,7.667e-9,11.02e-9,25.44e-6,64.29,171.6e6,2.832e6,173.6e6,1.142e-3,49.73,2,2,2,2,2,2,2,1,2,2,2,2,162.1e6
155,nom,225e-9,1.4e-6,400e-9,1,12,11.2,70,360,pass,7.791e-9,11.03e-9,23.53e-6,58.43,161.4e6,2.553e6,161.9e6,1.142e-3,50.08,2,2,2,2,2,2,2,1,2,2,2,2,152.1e6
156,nom,225e-9,1.4e-6,450e-9,1,12,11.2,70,404,pass,7.913e-9,11.06e-9,22.17e-6,53.16,147.4e6,2.332e6,148.8e6,1.141e-3,50.39,2,2,2,2,2,2,2,1,2,2,2,2,144.1e6
157,nom,225e-9,1.5e-6,200e-9,1,12,12,75,180,pass,7.062e-9,11.19e-9,40.16e-6,81.3,214.1e6,4.069e6,216.6e6,1.215e-3,48.08,2,2,2,2,2,2,2,1,2,2,2,2,190.4e6
158,nom,225e-9,1.5e-6,250e-9,1,12,12,75,225,pass,7.192e-9,11e-9,32.94e-6,75.24,202.8e6,3.667e6,203.6e6,1.215e-3,48.74,2,2,2,2,2,2,2,1,2,2,2,2,189.7e6
159,nom,225e-9,1.5e-6,300e-9,1,12,12,75,270,pass,7.326e-9,10.93e-9,28.45e-6,70.04,193.4e6,3.298e6,194.5e6,1.215e-3,49.22,2,2,2,2,2,2,2,1,2,2,2,2,180.2e6
160,nom,225e-9,1.5e-6,350e-9,1,12,12,75,315,pass,7.456e-9,10.91e-9,25.54e-6,64.06,181.9e6,2.985e6,184e6,1.215e-3,49.62,2,2,2,2,2,2,2,1,2,2,2,2,173.1e6
161,nom,225e-9,1.5e-6,400e-9,1,12,12,75,360,pass,7.57e-9,10.92e-9,23.62e-6,58.18,168.4e6,2.705e6,170e6,1.215e-3,49.98,2,2,2,2,2,2,2,1,2,2,2,2,164.2e6
162,nom,225e-9,1.5e-6,450e-9,1,12,12,75,404,pass,7.679e-9,10.94e-9,22.26e-6,52.3,156.1e6,2.454e6,156.5e6,1.215e-3,50.29,2,2,2,2,2,2,2,1,2,2,2,2,153.6e6
163,nom,225e-9,1.6e-6,200e-9,1,12,12.8,80,180,pass,6.903e-9,11.12e-9,40.26e-6,81.7,224.8e6,4.299e6,227.8e6,1.287e-3,47.96,2,2,2,2,2,2,2,1,2,2,2,2,203.9e6
164,nom,225e-9,1.6e-6,250e-9,1,12,12.8,80,225,pass,7.024e-9,10.92e-9,33.04e-6,75.47,213.1e6,3.847e6,215.5e6,1.287e-3,48.63,2,2,2,2,2,2,2,1,2,2,2,2,196.6e6
165,nom,225e-9,1.6e-6,300e-9,1,12,12.8,80,270,pass,7.15e-9,10.84e-9,28.55e-6,70.09,204e6,3.475e6,204.9e6,1.287e-3,49.12,2,2,2,2,2,2,2,1,2,2,2,2,188.9e6
166,nom,225e-9,1.6e-6,350e-9,1,12,12.8,80,315,pass,7.271e-9,10.82e-9,25.63e-6,63.73,188e6,3.128e6,189.7e6,1.287e-3,49.52,2,2,2,2,2,2,2,1,2,2,2,2,184e6
167,nom,225e-9,1.6e-6,400e-9,1,12,12.8,80,360,pass,7.375e-9,10.83e-9,23.71e-6,57.61,177.8e6,2.846e6,179.8e6,1.287e-3,49.88,2,2,2,2,2,2,2,1,2,2,2,2,172.3e6
168,nom,225e-9,1.6e-6,450e-9,1,12,12.8,80,404,pass,7.475e-9,10.84e-9,22.35e-6,52.13,162.5e6,2.582e6,163.2e6,1.287e-3,50.19,2,2,2,2,2,2,2,1,2,2,2,2,163.1e6
169,nom,225e-9,1.7e-6,200e-9,1,12,13.6,85,180,pass,6.762e-9,11.06e-9,40.37e-6,82.16,235.5e6,4.512e6,237.9e6,1.36e-3,47.85,2,2,2,2,2,2,2,1,2,2,2,2,213.6e6
170,nom,225e-9,1.7e-6,250e-9,1,12,13.6,85,225,pass,6.876e-9,10.85e-9,33.15e-6,75.72,223.2e6,4.024e6,226.1e6,1.36e-3,48.52,2,2,2,2,2,2,2,1,2,2,2,2,212.5e6
171,nom,225e-9,1.7e-6,300e-9,1,12,13.6,85,270,pass,6.994e-9,10.77e-9,28.65e-6,69.39,209.1e6,3.645e6,210.9e6,1.36e-3,49.01,2,2,2,2,2,2,2,1,2,2,2,2,201e6
172,nom,225e-9,1.7e-6,350e-9,1,12,13.6,85,315,pass,7.107e-9,10.74e-9,25.72e-6,63.55,197.4e6,3.282e6,197.8e6,1.36e-3,49.42,2,2,2,2,2,2,2,1,2,2,2,2,186.6e6
173,nom,225e-9,1.7e-6,400e-9,1,12,13.6,85,360,pass,7.204e-9,10.74e-9,23.79e-6,57.56,183.5e6,2.978e6,185.4e6,1.36e-3,49.78,2,2,2,2,2,2,2,1,2,2,2,2,178e6
174,nom,225e-9,1.7e-6,450e-9,1,12,13.6,85,404,pass,7.295e-9,10.76e-9,22.43e-6,52.06,168.2e6,2.715e6,169.7e6,1.36e-3,50.1,2,2,2,2,2,2,2,1,2,2,2,2,167e6
175,nom,225e-9,1.8e-6,200e-9,1,12,14.4,90,180,pass,6.661e-9,11.02e-9,40.45e-6,82.63,243.9e6,4.673e6,245.3e6,1.429e-3,47.75,2,2,2,2,2,2,2,1,2,2,2,2,223.8e6
176,nom,225e-9,1.8e-6,250e-9,1,12,14.4,90,225,pass,6.769e-9,10.8e-9,33.23e-6,76.04,231.3e6,4.18e6,234e6,1.429e-3,48.42,2,2,2,2,2,2,2,1,2,2,2,2,217.1e6
177,nom,225e-9,1.8e-6,300e-9,1,12,14.4,90,270,pass,6.883e-9,10.72e-9,28.72e-6,69.58,216.7e6,3.768e6,219.3e6,1.429e-3,48.92,2,2,2,2,2,2,2,1,2,2,2,2,215e6
178,nom,225e-9,1.8e-6,350e-9,1,12,14.4,90,315,pass,6.99e-9,10.69e-9,25.79e-6,63.52,205.2e6,3.404e6,206.3e6,1.429e-3,49.34,2,2,2,2,2,2,2,1,2,2,2,2,197.3e6
179,nom,225e-9,1.8e-6,400e-9,1,12,14.4,90,360,pass,7.081e-9,10.69e-9,23.86e-6,57.26,190.8e6,3.075e6,192e6,1.429e-3,49.7,2,2,2,2,2,2,2,1,2,2,2,2,185.5e6
180,nom,225e-9,1.8e-6,450e-9,1,12,14.4,90,404,pass,7.166e-9,10.7e-9,22.49e-6,51.6,174.7e6,2.812e6,176.6e6,1.429e-3,50.01,2,2,2,2,2,2,2,1,2,2,2,2,175e6
181,nom,225e-9,1.9e-6,200e-9,1,12,15.2,95,180,near,6.547e-9,10.97e-9,40.55e-6,80.15,246.7e6,4.877e6,247.6e6,1.5e-3,47.64,2,2,2,2,2,2,2,1,1,2,2,2,238e6
182,nom,225e-9,1.9e-6,250e-9,1,12,15.2,95,225,near,6.648e-9,10.75e-9,33.33e-6,74.58,234.8e6,4.377e6,237.3e6,1.5e-3,48.32,2,2,2,2,2,2,2,1,1,2,2,2,233.7e6
183,nom,225e-9,1.9e-6,300e-9,1,12,15.2,95,270,pass,6.755e-9,10.66e-9,28.81e-6,69.64,226e6,3.913e6,228.9e6,1.501e-3,48.82,2,2,2,2,2,2,2,1,2,2,2,2,225.8e6
184,nom,225e-9,1.9e-6,350e-9,1,12,15.2,95,315,pass,6.857e-9,10.63e-9,25.87e-6,63.3,209e6,3.553e6,210.8e6,1.501e-3,49.24,2,2,2,2,2,2,2,1,2,2,2,2,208.4e6
185,nom,225e-9,1.9e-6,400e-9,1,12,15.2,95,360,pass,6.942e-9,10.63e-9,23.94e-6,57.35,195.1e6,3.2e6,195.9e6,1.501e-3,49.6,2,2,2,2,2,2,2,1,2,2,2,2,202.5e6
186,nom,225e-9,1.9e-6,450e-9,1,12,15.2,95,404,pass,7.021e-9,10.63e-9,22.57e-6,51.72,179.4e6,2.931e6,181.4e6,1.501e-3,49.92,2,2,2,2,2,2,2,1,2,2,2,2,188.6e6
187,nom,225e-9,2e-6,200e-9,2,12,16,100,180,near,8.38e-9,11.91e-9,39.57e-6,79.68,154.1e6,2.791e6,154.9e6,782.2e-6,48.96,2,3,2,2,2,2,2,1,2,2,2,2,126.7e6
188,nom,225e-9,2e-6,250e-9,2,12,16,100,225,near,8.574e-9,11.79e-9,32.36e-6,74.78,147e6,2.503e6,148.6e6,782.3e-6,49.58,3,3,2,2,2,2,2,1,2,2,2,2,121.6e6
189,nom,225e-9,2e-6,300e-9,2,12,16,100,270,near,8.767e-9,11.77e-9,27.89e-6,69.87,139.9e6,2.281e6,141.7e6,782.3e-6,50.04,3,3,2,2,2,2,2,1,2,2,2,2,118.3e6
190,nom,225e-9,2e-6,350e-9,2,12,16,100,315,near,8.952e-9,11.8e-9,25e-6,64.25,131.6e6,2.064e6,132.7e6,782.3e-6,50.42,3,3,2,2,2,2,2,1,2,2,2,2,112.5e6
191,nom,225e-9,2e-6,400e-9,2,12,16,100,360,near,9.113e-9,11.84e-9,23.09e-6,58.66,122.1e6,1.877e6,122.8e6,782.3e-6,50.76,3,3,2,2,2,2,2,1,2,2,2,2,101.5e6
192,nom,225e-9,2e-6,450e-9,2,12,16,100,404,near,9.263e-9,11.88e-9,21.73e-6,53.26,113.2e6,1.711e6,114.5e6,782.3e-6,51.06,3,3,2,2,2,2,2,1,2,2,2,2,97.5e6
193,nom,225e-9,2.1e-6,200e-9,2,12,16.8,105,180,pass,8.212e-9,11.81e-9,39.62e-6,79.9,160.2e6,2.907e6,160.7e6,817.9e-6,48.89,2,2,2,2,2,2,2,1,2,2,2,2,132.8e6
194,nom,225e-9,2.1e-6,250e-9,2,12,16.8,105,225,pass,8.398e-9,11.68e-9,32.41e-6,74.9,153e6,2.614e6,153.9e6,818e-6,49.52,2,2,2,2,2,2,2,1,2,2,2,2,130.6e6
195,nom,225e-9,2.1e-6,300e-9,2,12,16.8,105,270,pass,8.583e-9,11.65e-9,27.95e-6,69.35,144.3e6,2.372e6,146e6,818e-6,49.98,2,2,2,2,2,2,2,1,2,2,2,2,123.8e6
196,nom,225e-9,2.1e-6,350e-9,2,12,16.8,105,315,pass,8.759e-9,11.68e-9,25.05e-6,63.91,135.8e6,2.153e6,137.4e6,818e-6,50.37,2,2,2,2,2,2,2,1,2,2,2,2,117.7e6
197,nom,225e-9,2.1e-6,400e-9,2,12,16.8,105,360,pass,8.911e-9,11.71e-9,23.14e-6,58.4,126.3e6,1.947e6,126.4e6,818e-6,50.71,2,2,2,2,2,2,2,1,2,2,2,2,106.8e6
198,nom,225e-9,2.1e-6,450e-9,2,12,16.8,105,404,pass,9.051e-9,11.75e-9,21.79e-6,52.98,117.2e6,1.78e6,118.3e6,818e-6,51.01,2,2,2,2,2,2,2,1,2,2,2,2,102.3e6
199,nom,225e-9,2.2e-6,200e-9,2,12,17.6,110,180,pass,8.057e-9,11.72e-9,39.67e-6,80.07,166.3e6,3.016e6,167.8e6,853.5e-6,48.83,2,2,2,2,2,2,2,1,2,2,2,2,138.6e6
200,nom,225e-9,2.2e-6,250e-9,2,12,17.6,110,225,pass,8.235e-9,11.58e-9,32.46e-6,75.03,158.9e6,2.721e6,159e6,853.6e-6,49.46,2,2,2,2,2,2,2,1,2,2,2,2,131.5e6
201,nom,225e-9,2.2e-6,300e-9,2,12,17.6,110,270,pass,8.413e-9,11.55e-9,28e-6,69.37,150e6,2.457e6,151.3e6,853.5e-6,49.93,2,2,2,2,2,2,2,1,2,2,2,2,129.6e6
202,nom,225e-9,2.2e-6,350e-9,2,12,17.6,110,315,pass,8.581e-9,11.57e-9,25.1e-6,63.78,141.4e6,2.237e6,143.2e6,853.6e-6,50.31,2,2,2,2,2,2,2,1,2,2,2,2,124e6
203,nom,225e-9,2.2e-6,400e-9,2,12,17.6,110,360,pass,8.725e-9,11.6e-9,23.19e-6,58.08,131.6e6,2.019e6,132.6e6,853.6e-6,50.66,2,2,2,2,2,2,2,1,2,2,2,2,112.8e6
204,nom,225e-9,2.2e-6,450e-9,2,12,17.6,110,404,pass,8.857e-9,11.64e-9,21.84e-6,52.75,121e6,1.845e6,121.7e6,853.6e-6,50.96,2,2,2,2,2,2,2,1,2,2,2,2,112.5e6
205,nom,225e-9,2.3e-6,200e-9,2,12,18.4,115,180,pass,7.948e-9,11.66e-9,39.71e-6,80.36,170.9e6,3.097e6,173e6,887.8e-6,48.78,2,2,2,2,2,2,2,1,2,2,2,2,144.1e6
206,nom,225e-9,2.3e-6,250e-9,2,12,18.4,115,225,pass,8.122e-9,11.51e-9,32.5e-6,74.19,161.6e6,2.803e6,162.3e6,887.8e-6,49.41,2,2,2,2,2,2,2,1,2,2,2,2,138.4e6
207,nom,225e-9,2.3e-6,300e-9,2,12,18.4,115,270,pass,8.293e-9,11.48e-9,28.04e-6,69.52,154.5e6,2.52e6,155.2e6,887.8e-6,49.88,2,2,2,2,2,2,2,1,2,2,2,2,133.4e6
208,nom,225e-9,2.3e-6,350e-9,2,12,18.4,115,315,pass,8.457e-9,11.49e-9,25.14e-6,63.63,144e6,2.298e6,145.8e6,887.8e-6,50.27,2,2,2,2,2,2,2,1,2,2,2,2,126.6e6
209,nom,225e-9,2.3e-6,400e-9,2,12,18.4,115,360,pass,8.595e-9,11.52e-9,23.23e-6,58.07,134.2e6,2.078e6,135.6e6,887.8e-6,50.61,2,2,2,2,2,2,2,1,2,2,2,2,117e6
210,nom,225e-9,2.3e-6,450e-9,2,12,18.4,115,404,pass,8.72e-9,11.56e-9,21.88e-6,52.79,123.7e6,1.892e6,124.1e6,887.8e-6,50.91,2,2,2,2,2,2,2,1,2,2,2,2,116.9e6
211,nom,225e-9,2.4e-6,200e-9,2,12,19.2,120,180,pass,7.813e-9,11.58e-9,39.77e-6,80.58,176.9e6,3.207e6,179.3e6,923.2e-6,48.71,2,2,2,2,2,2,2,1,2,2,2,2,151.1e6
212,nom,225e-9,2.4e-6,250e-9,2,12,19.2,120,225,pass,7.98e-9,11.43e-9,32.56e-6,74.3,167.2e6,2.903e6,168.9e6,923.2e-6,49.35,2,2,2,2,2,2,2,1,2,2,2,2,144.6e6
213,nom,225e-9,2.4e-6,300e-9,2,12,19.2,120,270,pass,8.146e-9,11.39e-9,28.09e-6,68.94,158.1e6,2.62e6,158.2e6,923.2e-6,49.82,2,2,2,2,2,2,2,1,2,2,2,2,139.5e6
214,nom,225e-9,2.4e-6,350e-9,2,12,19.2,120,315,pass,8.301e-9,11.4e-9,25.19e-6,63.5,149.4e6,2.375e6,150.8e6,923.2e-6,50.21,2,2,2,2,2,2,2,1,2,2,2,2,131.8e6
215,nom,225e-9,2.4e-6,400e-9,2,12,19.2,120,360,pass,8.432e-9,11.42e-9,23.28e-6,57.76,139.3e6,2.155e6,141e6,923.2e-6,50.56,2,2,2,2,2,2,2,1,2,2,2,2,127.3e6
216,nom,225e-9,2.4e-6,450e-9,2,12,19.2,120,404,pass,8.552e-9,11.46e-9,21.93e-6,52.32,128.3e6,1.954e6,128.8e6,923.2e-6,50.86,2,2,2,2,2,2,2,1,2,2,2,2,115.8e6
217,nom,225e-9,2.5e-6,200e-9,2,12,20,125,180,pass,7.688e-9,11.51e-9,39.82e-6,78.92,180.3e6,3.334e6,182.6e6,958.4e-6,48.65,2,2,2,2,2,2,2,1,2,2,2,2,156.6e6
218,nom,225e-9,2.5e-6,250e-9,2,12,20,125,225,pass,7.848e-9,11.35e-9,32.61e-6,74.4,172.7e6,2.998e6,174.9e6,958.5e-6,49.29,2,2,2,2,2,2,2,1,2,2,2,2,151.3e6
219,nom,225e-9,2.5e-6,300e-9,2,12,20,125,270,pass,8.008e-9,11.31e-9,28.14e-6,68.94,163.5e6,2.713e6,164.5e6,958.5e-6,49.77,2,2,2,2,2,2,2,1,2,2,2,2,143.7e6
220,nom,225e-9,2.5e-6,350e-9,2,12,20,125,315,pass,8.158e-9,11.31e-9,25.24e-6,63.17,152.7e6,2.45e6,153.7e6,958.5e-6,50.16,2,2,2,2,2,2,2,1,2,2,2,2,138.1e6
221,nom,225e-9,2.5e-6,400e-9,2,12,20,125,360,pass,8.284e-9,11.33e-9,23.33e-6,57.61,142.6e6,2.228e6,144.3e6,958.5e-6,50.51,2,2,2,2,2,2,2,1,2,2,2,2,133.5e6
222,nom,225e-9,2.5e-6,450e-9,2,12,20,125,404,pass,8.397e-9,11.37e-9,21.97e-6,52.21,131.6e6,2.016e6,132.7e6,958.5e-6,50.81,2,2,2,2,2,2,2,1,2,2,2,2,120.8e6
223,nom,225e-9,2.6e-6,200e-9,2,12,20.8,130,180,pass,7.57e-9,11.45e-9,39.87e-6,79.08,185.8e6,3.45e6,187.8e6,993.6e-6,48.59,2,2,2,2,2,2,2,1,2,2,2,2,163.2e6
224,nom,225e-9,2.6e-6,250e-9,2,12,20.8,130,225,pass,7.725e-9,11.28e-9,32.66e-6,74.5,178.2e6,3.088e6,180.5e6,993.7e-6,49.23,2,2,2,2,2,2,2,1,2,2,2,2,157.7e6
225,nom,225e-9,2.6e-6,300e-9,2,12,20.8,130,270,pass,7.879e-9,11.23e-9,28.19e-6,68.96,168.8e6,2.802e6,170.7e6,993.7e-6,49.71,2,2,2,2,2,2,2,1,2,2,2,2,153.1e6
226,nom,225e-9,2.6e-6,350e-9,2,12,20.8,130,315,pass,8.024e-9,11.23e-9,25.29e-6,63.07,157.8e6,2.523e6,157.9e6,993.7e-6,50.11,2,2,2,2,2,2,2,1,2,2,2,2,139.5e6
227,nom,225e-9,2.6e-6,400e-9,2,12,20.8,130,360,pass,8.144e-9,11.25e-9,23.38e-6,57.32,147.5e6,2.298e6,149e6,993.7e-6,50.46,2,2,2,2,2,2,2,1,2,2,2,2,138.5e6
