Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
691,nom,325e-9,2e-6,200e-9,2,21,20,120,216,pass,7.163e-9,9.423e-9,33.47e-6,76.47,188.4e6,3.24e6,190.1e6,942.5e-6,49.56,2,2,2,2,2,2,2,1,2,2,2,2,156.6e6
692,nom,325e-9,2e-6,250e-9,2,21,20,120,270,pass,7.329e-9,9.293e-9,26.89e-6,70.78,177.2e6,2.901e6,179.5e6,942.5e-6,50.18,2,2,2,2,2,2,2,1,2,2,2,2,150.3e6
693,nom,325e-9,2e-6,300e-9,2,21,20,120,324,pass,7.486e-9,9.265e-9,22.76e-6,65.17,166.4e6,2.594e6,167.8e6,942.5e-6,50.65,2,2,2,2,2,2,2,1,2,2,2,2,143.5e6
694,nom,325e-9,2e-6,350e-9,2,21,20,120,378,pass,7.638e-9,9.283e-9,19.93e-6,59.05,153.9e6,2.341e6,154.6e6,942.5e-6,51.03,2,2,2,2,2,2,2,1,2,2,2,2,134.2e6
695,nom,325e-9,2e-6,400e-9,2,21,20,120,432,pass,7.771e-9,9.317e-9,18e-6,53.31,140.4e6,2.109e6,142e6,942.5e-6,51.37,2,2,2,2,2,2,2,1,2,2,2,2,126.4e6
696,nom,325e-9,2e-6,450e-9,2,21,20,120,486,pass,7.89e-9,9.358e-9,16.63e-6,48.05,127.7e6,1.907e6,128.1e6,942.5e-6,51.67,2,2,2,2,2,2,2,1,2,2,2,2,114.5e6
697,nom,325e-9,2.1e-6,200e-9,2,21,21,126,216,pass,7.017e-9,9.321e-9,33.51e-6,76.64,195.5e6,3.377e6,196.3e6,985.2e-6,49.5,2,2,2,2,2,2,2,1,2,2,2,2,163.1e6
698,nom,325e-9,2.1e-6,250e-9,2,21,21,126,270,pass,7.176e-9,9.183e-9,26.93e-6,70.86,184.1e6,3.009e6,186.2e6,985.2e-6,50.12,2,2,2,2,2,2,2,1,2,2,2,2,156.1e6
699,nom,325e-9,2.1e-6,300e-9,2,21,21,126,324,pass,7.327e-9,9.149e-9,22.79e-6,64.75,171e6,2.702e6,173e6,985.2e-6,50.6,2,2,2,2,2,2,2,1,2,2,2,2,146.2e6
700,nom,325e-9,2.1e-6,350e-9,2,21,21,126,378,pass,7.471e-9,9.162e-9,19.97e-6,58.82,158.4e6,2.425e6,158.4e6,985.2e-6,50.98,2,2,2,2,2,2,2,1,2,2,2,2,140.7e6
701,nom,325e-9,2.1e-6,400e-9,2,21,21,126,432,pass,7.597e-9,9.193e-9,18.03e-6,53.12,144.8e6,2.192e6,146.4e6,985.2e-6,51.32,2,2,2,2,2,2,2,1,2,2,2,2,132.5e6
702,nom,325e-9,2.1e-6,450e-9,2,21,21,126,486,pass,7.708e-9,9.23e-9,16.66e-6,47.83,131.9e6,1.973e6,133e6,985.2e-6,51.62,2,2,2,2,2,2,2,1,2,2,2,2,119.8e6
703,nom,325e-9,2.2e-6,200e-9,2,21,22,132,216,pass,6.881e-9,9.229e-9,33.55e-6,76.82,202.6e6,3.506e6,203.3e6,1.028e-3,49.43,2,2,2,2,2,2,2,1,2,2,2,2,169.2e6
704,nom,325e-9,2.2e-6,250e-9,2,21,22,132,270,pass,7.033e-9,9.083e-9,26.96e-6,70.96,191e6,3.112e6,192.5e6,1.028e-3,50.07,2,2,2,2,2,2,2,1,2,2,2,2,165.2e6
705,nom,325e-9,2.2e-6,300e-9,2,21,22,132,324,pass,7.178e-9,9.043e-9,22.83e-6,64.7,177.5e6,2.802e6,179.7e6,1.028e-3,50.54,2,2,2,2,2,2,2,1,2,2,2,2,149.6e6
706,nom,325e-9,2.2e-6,350e-9,2,21,22,132,378,pass,7.316e-9,9.052e-9,20e-6,58.6,164.6e6,2.505e6,165.8e6,1.028e-3,50.93,2,2,2,2,2,2,2,1,2,2,2,2,146.8e6
707,nom,325e-9,2.2e-6,400e-9,2,21,22,132,432,pass,7.436e-9,9.078e-9,18.07e-6,52.74,150.4e6,2.272e6,151.6e6,1.028e-3,51.27,2,2,2,2,2,2,2,1,2,2,2,2,132.4e6
708,nom,325e-9,2.2e-6,450e-9,2,21,22,132,486,pass,7.541e-9,9.113e-9,16.69e-6,47.66,136e6,2.046e6,137.5e6,1.028e-3,51.57,2,2,2,2,2,2,2,1,2,2,2,2,125e6
709,nom,325e-9,2.3e-6,200e-9,2,21,23,138,216,pass,6.755e-9,9.144e-9,33.59e-6,77,209.6e6,3.631e6,211.6e6,1.07e-3,49.37,2,2,2,2,2,2,2,1,2,2,2,2,178.5e6
710,nom,325e-9,2.3e-6,250e-9,2,21,23,138,270,pass,6.902e-9,8.99e-9,27e-6,70.12,195.2e6,3.227e6,196e6,1.07e-3,50.01,2,2,2,2,2,2,2,1,2,2,2,2,169.9e6
711,nom,325e-9,2.3e-6,300e-9,2,21,23,138,324,pass,7.04e-9,8.945e-9,22.86e-6,64.66,184e6,2.899e6,186.1e6,1.07e-3,50.49,2,2,2,2,2,2,2,1,2,2,2,2,162.4e6
712,nom,325e-9,2.3e-6,350e-9,2,21,23,138,378,pass,7.174e-9,8.95e-9,20.03e-6,58.4,168.6e6,2.6e6,170.3e6,1.07e-3,50.87,2,2,2,2,2,2,2,1,2,2,2,2,153.2e6
